geneid;symbol;diseaseid;disease_name;score;association_type;original_source;sentence;pmid;pmid_year
2952;GSTT1;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Despite limitations due to study size, we conclude that the association between HCA intake and <span class=""disease"" id=""22564066-9-95-98"">PCa</span> risk could be modified by polymorphisms of <span class=""gene"" id=""22564066-9-142-147"">GSTT1</span>, GSTM1, and MnSOD.";22564066;2012
5728;PTEN;C0376358;Malignant neoplasm of prostate;0,8;Biomarker;CTD_human;Integrative molecular concept modeling of prostate cancer progression.;17173048;2007
7157;TP53;C0376358;Malignant neoplasm of prostate;0,5;Biomarker;CTD_human;"Alterations in the <span class=""gene"" id=""20875869-1-19-23"">TP53</span> and MDM2 genes appear to be important in the development of many human tumors, but evidence is conflicting on associations between polymorphisms in these genes and risk of <span class=""disease"" id=""20875869-1-196-211"">prostate cancer</span> (<span class=""disease"" id=""20875869-1-213-216"">PCa</span>).";20875869;2010
3569;IL6;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"It is known that over expression of <span class=""gene"" id=""25970160-1-36-39"">IL6</span> in <span class=""disease"" id=""25970160-1-43-58"">prostate cancer</span> cells confer enzalutamide resistance and that this may occur through constitutive Stat3 activation.";25970160;2015
3977;LIFR;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Microarray comparison of prostate tumor gene expression in African-American and Caucasian American males: a pilot project study.;19208208;2010
7432;VIP;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"There is little known on the involvement of <span class=""gene"" id=""19189304-1-44-73"">vasoactive intestinal peptide</span> (<span class=""gene"" id=""19189304-1-75-78"">VIP</span>) in the metastatic cascade of human <span class=""disease"" id=""19189304-1-115-130"">prostate cancer</span>, that is, cell proliferation, cell-cell adhesion, extracellular-matrix degradation, and migration/invasion.";19189304;2009
7157;TP53;C0376358;Malignant neoplasm of prostate;0,5;Biomarker;CTD_human;"However, little is known about the relationships and interactions between <span class=""gene"" id=""17202838-3-74-77"">p53</span> and NKX3.1 in <span class=""disease"" id=""17202838-3-92-107"">prostate cancer</span>.";17202838;2007
64816;CYP3A43;C0376358;Malignant neoplasm of prostate;0,36;Biomarker;CTD_human;"In a case-control study with 490 incident <span class=""disease"" id=""15894682-4-42-57"">prostate cancer</span> cases (124 African Americans and 358 Caucasians) and 494 controls (167 African Americans and 319 Caucasians), we examined the association between <span class=""gene"" id=""15894682-4-204-211"">CYP3A43</span> Pro(340)Ala polymorphism and <span class=""disease"" id=""15894682-4-241-256"">prostate cancer</span> risk.";15894682;2005
64816;CYP3A43;C0376358;Malignant neoplasm of prostate;0,36;Biomarker;CTD_human;"In African Americans, there was a 2.6-fold increase in <span class=""disease"" id=""15894682-7-55-70"">prostate cancer</span> risk among individuals with the <span class=""gene"" id=""15894682-7-103-110"">CYP3A43</span>-Ala/Ala genotype (odds ratio, 2.6; 95% confidence interval, 1.0-7.0) compared with those with the <span class=""gene"" id=""15894682-7-209-216"">CYP3A43</span>-Pro/Pro genotype.";15894682;2005
2947;GSTM3;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;"The analysis of the frequencies from the 670 alleles indicates that men carrying two B-alleles (<span class=""gene"" id=""14968442-4-96-101"">GSTM3</span>) have increased risk for <span class=""disease"" id=""14968442-4-127-129"">PC</span> (OR = 5.50, 95% confidence interval (CI) 1.2-25.8; P = 0.016).";14968442;2004
3048;HBG2;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Microarray comparison of prostate tumor gene expression in African-American and Caucasian American males: a pilot project study.;19208208;2010
8409;UXT;C0376358;Malignant neoplasm of prostate;0,35;Biomarker;CTD_human;"Comparison of <span class=""gene"" id=""19318562-10-14-20"">ART-27</span> and AR staining indicated that nuclear <span class=""gene"" id=""19318562-10-60-66"">ART-27</span> expression was lost in the majority of AR-positive recurrent <span class=""disease"" id=""19318562-10-128-144"">prostate cancers</span>.";19318562;2009
6648;SOD2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"The higher activity Ala variant at <span class=""gene"" id=""17646272-5-35-39"">SOD2</span> Ex2+24T&gt;C (V16A), which has been hypothesized to suppress prostate carcinogenesis, was associated with elevation of <span class=""disease"" id=""17646272-5-156-171"">prostate cancer</span> risk in Caucasians (Val/Ala versus Val/Val: OR, 1.17; 95% CI, 0.97-1.42; Ala/Ala versus Val/Val: OR, 1.28; 95% CI, 1.03-1.60; P(trend) = 0.03).";17646272;2007
2052;EPHX1;C0376358;Malignant neoplasm of prostate;0,33;Biomarker;CTD_human;"Among men carrying the variant allele for thioredoxin reductase 2 (TXNRD2) rs4485648, <span class=""gene"" id=""21716162-6-86-116"">microsomal epoxide hydrolase 1</span> (<span class=""gene"" id=""21716162-6-118-123"">EPHX1</span>) rs17309872, or myeloperoxidase (MPO) rs11079344, an increased <span class=""disease"" id=""21716162-6-187-202"">prostate cancer</span> risk was observed with high, compared with no, petroleum oil/petroleum distillate (OR=1.9, 95% CI: 1.1-3.2, P interaction=0.01; OR=2.1, 95% CI: 1.1-4.0, P interaction=0.01), or terbufos (OR=3.0, 95% CI: 1.5-6.0, P interaction=2.0×10(-3)) use, respectively.";21716162;2012
4507;MTAP;C0376358;Malignant neoplasm of prostate;0,31;Biomarker;CTD_human;Xenobiotic-metabolizing gene variants, pesticide use, and the risk of prostate cancer.;21716162;2012
5420;PODXL;C0376358;Malignant neoplasm of prostate;0,31;Biomarker;CTD_human;"<span class=""gene"" id=""16434482-0-0-11"">Podocalyxin</span> variants and risk of <span class=""disease"" id=""16434482-0-33-48"">prostate cancer</span> and tumor aggressiveness.";16434482;2006
43;ACHE;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;"Surgical pieces of <span class=""disease"" id=""20356562-3-19-35"">prostatic cancer</span> (<span class=""disease"" id=""20356562-3-37-39"">PC</span>) and benign prostatic hyperplasia (BPH) were analyzed for <span class=""gene"" id=""20356562-3-98-102"">AChE</span> and BChE activity.";20356562;2010
5743;PTGS2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"We examined whether sequence variants in the <span class=""gene"" id=""16506214-4-45-50"">COX-2</span> gene are associated with <span class=""disease"" id=""16506214-4-76-91"">prostate cancer</span> risk.";16506214;2006
2100;ESR2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;[Implications of estrogens and their receptors for the development and progression of prostate cancer].;16220300;2006
51655;RASD1;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
6528;SLC5A5;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"The ability of <span class=""disease"" id=""14633711-4-15-23"">Ad-ARR(2</span>)PB/h<span class=""gene"" id=""14633711-4-28-31"">NIS</span> to cause <span class=""gene"" id=""14633711-4-41-44"">NIS</span> expression in tumor cells was characterized by iodide uptake assay and compared with Ad-CMV/h<span class=""gene"" id=""14633711-4-138-141"">NIS</span> in which the h-NIS expression is driven by the cytomegalovirus (CMV) promoter.";14633711;2004
2100;ESR2;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;The evolving role of estrogen therapy in prostate cancer.;15046698;2004
1027;CDKN1B;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"These results suggest that in a European-American population, CDKN1A and <span class=""gene"" id=""12727815-11-73-79"">CDKN1B</span> variants are associated with advanced <span class=""disease"" id=""12727815-11-118-133"">prostate cancer</span>.";12727815;2003
5444;PON1;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;"The <span class=""gene"" id=""12783936-13-4-8"">PON1</span> 102V allele appears to be associated with an increased risk for <span class=""disease"" id=""12783936-13-73-88"">prostate cancer</span>.";12783936;2003
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Biomarker;CTD_human;"This bicalutamide-responsive mutant <span class=""gene"" id=""16266977-10-36-38"">AR</span> will serve in the development of new therapies for androgen ablation-resistant <span class=""disease"" id=""16266977-10-118-134"">prostate cancers</span>.";16266977;2005
2068;ERCC2;C0376358;Malignant neoplasm of prostate;0,38;Biomarker;CTD_human;"In this hospital-based case-control study, the association of <span class=""gene"" id=""17695467-3-62-65"">XPD</span> codon 312, 751 and promoter-114 polymorphisms with <span class=""disease"" id=""17695467-3-117-132"">prostate cancer</span> risk in a Taiwanese population were investigated.";17695467;2007
11214;AKAP13;C0376358;Malignant neoplasm of prostate;0,31;Biomarker;CTD_human;"We validated ZBTB20, CELF2, PARD3, <span class=""gene"" id=""28319090-5-35-41"">AKAP13</span> and WAC, which were identified by our screens in multiple cancer types, as new tumor suppressor genes in <span class=""disease"" id=""28319090-5-147-162"">prostate cancer</span>.";28319090;2017
2119;ETV5;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;An Interaction with Ewing's Sarcoma Breakpoint Protein EWS Defines a Specific Oncogenic Mechanism of ETS Factors Rearranged in Prostate Cancer.;27783944;2016
3817;KLK2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"These findings suggest a role for the <span class=""gene"" id=""17085659-9-38-42"">KLK2</span> gene in <span class=""disease"" id=""17085659-9-51-66"">prostate cancer</span> susceptibility and imply that this role may be realized at least in part by the induction of increases in hK2 production.";17085659;2007
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Biomarker;CTD_human;Niclosamide suppresses cell migration and invasion in enzalutamide resistant prostate cancer cells via Stat3-AR axis inhibition.;25970160;2015
6774;STAT3;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"This study demonstrated the IL6-<span class=""gene"" id=""25970160-12-32-37"">Stat3</span>-AR axis in <span class=""disease"" id=""25970160-12-49-64"">prostate cancer</span> is one of the crucial mechanisms of enzalutamide resistance.";25970160;2015
6462;SHBG;C0376358;Malignant neoplasm of prostate;0,38;Biomarker;CTD_human;"Variant in <span class=""gene"" id=""17220347-0-11-39"">sex hormone-binding globulin</span> gene and the risk of <span class=""disease"" id=""17220347-0-61-76"">prostate cancer</span>.";17220347;2007
3569;IL6;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Niclosamide has the potential to target the <span class=""gene"" id=""25970160-13-44-47"">IL6</span>-Stat3-AR pathway to overcome enzalutamide resistance and inhibit migration and invasion in advanced <span class=""disease"" id=""25970160-13-148-163"">prostate cancer</span>.";25970160;2015
10;NAT2;C0376358;Malignant neoplasm of prostate;0,38;Biomarker;CTD_human;"We observed non-significant association of rapid acetylator genotype <span class=""gene"" id=""16083506-6-69-73"">NAT2</span> (OR = 1.452, 95% CI: 0.54-1.87, P = 0.136) in <span class=""disease"" id=""16083506-6-120-135"">prostate cancer</span> patients.";16083506;2006
10417;SPON2;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Microarray comparison of prostate tumor gene expression in African-American and Caucasian American males: a pilot project study.;19208208;2010
10263;CDK2AP2;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
23635;SSBP2;C0376358;Malignant neoplasm of prostate;0,31;Biomarker;CTD_human;"<span class=""gene"" id=""18559593-10-0-5"">SSBP2</span> inhibits <span class=""disease"" id=""18559593-10-15-30"">prostate cancer</span> cell proliferation and seems to represent a novel <span class=""disease"" id=""18559593-10-81-96"">prostate cancer</span>-specific DNA marker, especially in high stages of human <span class=""disease"" id=""18559593-10-153-168"">prostate cancer</span>.";18559593;2008
3667;IRS1;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;"We hypothesized that functional polymorphisms in INS, <span class=""gene"" id=""15678496-3-54-58"">IRS1</span>, IRS2, and IGF1 may be associated with <span class=""disease"" id=""15678496-3-98-113"">prostate cancer</span>.";15678496;2005
3569;IL6;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"Anti-<span class=""gene"" id=""15672864-9-5-9"">IL-6</span> antibody added to HOBIT or POB CM dose-dependently inhibited the CM-induced cell proliferation and PSA expression in these <span class=""disease"" id=""15672864-9-133-136"">CaP</span> cell lines.";15672864;2005
2100;ESR2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;The evolving role of estrogen therapy in prostate cancer.;15046698;2004
780;DDR1;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;The bromodomain protein BRD4 regulates the KEAP1/NRF2-dependent oxidative stress response.;24763052;2015
673;BRAF;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;The long tail of oncogenic drivers in prostate cancer.;29610475;2018
9518;GDF15;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;Morphological effects on expression of growth differentiation factor 15 (GDF15), a marker of metastasis.;23996089;2014
7110;TMF1;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Microarray comparison of prostate tumor gene expression in African-American and Caucasian American males: a pilot project study.;19208208;2010
124222;PAQR4;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;DNA methylome changes by estradiol benzoate and bisphenol A links early-life environmental exposures to prostate cancer risk.;27415467;2017
2803;GOLGA4;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
